ID,State,Site,Treatment,Ex.Cont.Number,Date,Year,SolarDay,Period,Taxa,Abundance
208,RI,Sachuest,Exclosure,1,8/24/2015,2015,246,4,Thysanoptera,0
210,RI,Sachuest,Exclosure,2,8/24/2015,2015,246,4,Thysanoptera,0
253,CT,Barn Island,Control,3,8/24/2015,2015,246,4,Thysanoptera,0
260,CT,Barn Island,Exclosure,3,8/24/2015,2015,246,4,Thysanoptera,0
261,RI,Sachuest,Control,3,8/24/2015,2015,246,4,Thysanoptera,0
265,RI,Sachuest,Exclosure,3,8/24/2015,2015,246,4,Thysanoptera,0
161,CT,Hammo,Control,1,8/25/2015,2015,247,4,Thysanoptera,1
163,CT,Hammo,Control,2,8/25/2015,2015,247,4,Thysanoptera,3
212,CT,Hammo,Exclosure,1,8/25/2015,2015,247,4,Thysanoptera,0
213,CT,Hammo,Exclosure,2,8/25/2015,2015,247,4,Thysanoptera,0
255,CT,Hammo,Control,3,8/25/2015,2015,247,4,Thysanoptera,1
259,CT,Hammo,Exclosure,3,8/25/2015,2015,247,4,Thysanoptera,0
102,NJ,Forsythe,Control,1,8/26/2015,2015,248,4,Thysanoptera,0
103,NJ,Forsythe,Control,2,8/26/2015,2015,248,4,Thysanoptera,0
113,NJ,Forsythe,Exclosure,1,8/26/2015,2015,248,4,Thysanoptera,0
114,NJ,Forsythe,Exclosure,2,8/26/2015,2015,248,4,Thysanoptera,0
266,NJ,Forsythe,Control,3,8/26/2015,2015,248,4,Thysanoptera,0
267,NJ,Forsythe,Exclosure,3,8/26/2015,2015,248,4,Thysanoptera,0
75,NH,Chapman,Control,1,8/27/2015,2015,249,4,Thysanoptera,0
76,NH,Chapman,Control,2,8/27/2015,2015,249,4,Thysanoptera,0
87,NH,Chapman,Exclosure,1,8/27/2015,2015,249,4,Thysanoptera,0
88,NH,Chapman,Exclosure,2,8/27/2015,2015,249,4,Thysanoptera,0
268,NH,Chapman,Control,3,8/27/2015,2015,249,4,Thysanoptera,0
269,NH,Chapman,Exclosure,3,8/27/2015,2015,249,4,Thysanoptera,0
148,ME,Rachel Carson,Control,1,8/31/2015,2015,253,4,Thysanoptera,0
162,ME,Rachel Carson,Control,2,8/31/2015,2015,253,4,Thysanoptera,0
176,ME,Rachel Carson,Exclosure,1,8/31/2015,2015,253,4,Thysanoptera,0
177,ME,Rachel Carson,Exclosure,2,8/31/2015,2015,253,4,Thysanoptera,0
270,ME,Rachel Carson,Exclosure,3,8/31/2015,2015,253,4,Thysanoptera,1
273,ME,Rachel Carson,Control,3,8/31/2015,2015,253,4,Thysanoptera,0
11,ME,Asparagus,Control,1,9/4/2015,2015,257,4,Thysanoptera,0
12,ME,Asparagus,Control,2,9/4/2015,2015,257,4,Thysanoptera,0
22,ME,Asparagus,Exclosure,1,9/4/2015,2015,257,4,Thysanoptera,0
23,ME,Asparagus,Exclosure,2,9/4/2015,2015,257,4,Thysanoptera,0
45,ME,Bunny,Control,1,9/4/2015,2015,257,4,Thysanoptera,0
46,ME,Bunny,Control,2,9/4/2015,2015,257,4,Thysanoptera,0
59,ME,Bunny,Exclosure,1,9/4/2015,2015,257,4,Thysanoptera,0
60,ME,Bunny,Exclosure,2,9/4/2015,2015,257,4,Thysanoptera,0
274,ME,Asparagus,Exclosure,3,9/4/2015,2015,257,4,Thysanoptera,0
275,ME,Bunny,Control,3,9/4/2015,2015,257,4,Thysanoptera,0
280,ME,Bunny,Exclosure,3,9/4/2015,2015,257,4,Thysanoptera,0
281,ME,Asparagus,Control,3,9/4/2015,2015,257,4,Thysanoptera,0
286,ME,Asparagus,Control,1,5/28/2014,2014,158,1,Amphipoda,0
287,ME,Asparagus,Control,2,5/28/2014,2014,158,1,Amphipoda,0
288,ME,Asparagus,Control,3,5/28/2014,2014,158,1,Amphipoda,0
291,ME,Asparagus,Control,3,5/28/2014,2014,158,1,Amphipoda,0
292,ME,Bunny,Control,3,5/28/2014,2014,158,1,Amphipoda,1
293,ME,Asparagus,Control,1,5/28/2014,2014,158,1,Amphipoda,0
294,ME,Asparagus,Control,2,5/28/2014,2014,158,1,Amphipoda,0
295,ME,Bunny,Control,3,5/28/2014,2014,158,1,Amphipoda,0
307,ME,Bunny,Control,1,5/28/2014,2014,158,1,Amphipoda,0
308,ME,Bunny,Control,2,5/28/2014,2014,158,1,Amphipoda,0
314,ME,Bunny,Control,1,5/28/2014,2014,158,1,Amphipoda,0
315,ME,Bunny,Control,2,5/28/2014,2014,158,1,Amphipoda,0
298,ME,Rachel Carson,Control,3,6/6/2014,2014,167,1,Amphipoda,0
299,NH,Chapman,Control,3,6/6/2014,2014,167,1,Amphipoda,0
301,NH,Chapman,Control,3,6/6/2014,2014,167,1,Amphipoda,0
302,ME,Rachel Carson,Control,3,6/6/2014,2014,167,1,Amphipoda,0
320,NH,Chapman,Control,1,6/6/2014,2014,167,1,Amphipoda,0
321,NH,Chapman,Control,2,6/6/2014,2014,167,1,Amphipoda,0
324,NH,Chapman,Control,1,6/6/2014,2014,167,1,Amphipoda,0
325,NH,Chapman,Control,2,6/6/2014,2014,167,1,Amphipoda,1
341,ME,Rachel Carson,Control,2,6/6/2014,2014,167,1,Amphipoda,0
344,ME,Rachel Carson,Control,1,6/6/2014,2014,167,1,Amphipoda,0
345,ME,Rachel Carson,Control,1,6/6/2014,2014,167,1,Amphipoda,0
346,ME,Rachel Carson,Control,2,6/6/2014,2014,167,1,Amphipoda,0
300,CT,Barn Island,Control,1,6/10/2014,2014,171,1,Amphipoda,53
303,CT,Barn Island,Control,1,6/10/2014,2014,171,1,Amphipoda,57
304,CT,Barn Island,Control,3,6/10/2014,2014,171,1,Amphipoda,23
305,CT,Barn Island,Control,3,6/10/2014,2014,171,1,Amphipoda,59
380,CT,Barn Island,Control,2,6/10/2014,2014,171,1,Amphipoda,67
381,CT,Barn Island,Control,2,6/10/2014,2014,171,1,Amphipoda,17
306,CT,Hammo,Control,3,6/11/2014,2014,172,1,Amphipoda,8
309,RI,Sachuest,Control,3,6/11/2014,2014,172,1,Amphipoda,95
312,RI,Sachuest,Control,3,6/11/2014,2014,172,1,Amphipoda,5
313,CT,Hammo,Control,3,6/11/2014,2014,172,1,Amphipoda,2
334,CT,Hammo,Control,1,6/11/2014,2014,172,1,Amphipoda,1
335,CT,Hammo,Control,2,6/11/2014,2014,172,1,Amphipoda,6
339,CT,Hammo,Control,1,6/11/2014,2014,172,1,Amphipoda,2
340,CT,Hammo,Control,2,6/11/2014,2014,172,1,Amphipoda,5
349,RI,Sachuest,Control,1,6/11/2014,2014,172,1,Amphipoda,20
350,RI,Sachuest,Control,2,6/11/2014,2014,172,1,Amphipoda,108
353,RI,Sachuest,Control,1,6/11/2014,2014,172,1,Amphipoda,118
354,RI,Sachuest,Control,2,6/11/2014,2014,172,1,Amphipoda,52
316,NJ,Forsythe,Control,3,6/12/2014,2014,173,1,Amphipoda,1
317,NJ,Forsythe,Control,3,6/12/2014,2014,173,1,Amphipoda,2
328,NJ,Forsythe,Control,1,6/12/2014,2014,173,1,Amphipoda,5
333,NJ,Forsythe,Control,1,6/12/2014,2014,173,1,Amphipoda,0
357,NJ,Forsythe,Control,2,6/12/2014,2014,173,1,Amphipoda,2
358,NJ,Forsythe,Control,2,6/12/2014,2014,173,1,Amphipoda,0
1,ME,Asparagus,Control,1,6/27/2014,2014,188,2,Amphipoda,2
2,ME,Asparagus,Control,2,6/27/2014,2014,188,2,Amphipoda,3
13,ME,Asparagus,Exclosure,2,6/27/2014,2014,188,2,Amphipoda,0
35,ME,Bunny,Control,1,6/27/2014,2014,188,2,Amphipoda,2
36,ME,Bunny,Control,2,6/27/2014,2014,188,2,Amphipoda,1
47,ME,Bunny,Exclosure,1,6/27/2014,2014,188,2,Amphipoda,0
48,ME,Bunny,Exclosure,2,6/27/2014,2014,188,2,Amphipoda,0
58,ME,Bunny,Exclosure,3,6/27/2014,2014,188,2,Amphipoda,0
61,ME,Asparagus,Exclosure,3,6/27/2014,2014,188,2,Amphipoda,3
63,ME,Asparagus,Control,3,6/27/2014,2014,188,2,Amphipoda,4
66,ME,Bunny,Control,3,6/27/2014,2014,188,2,Amphipoda,4
282,ME,Asparagus,Exclosure,1,6/27/2014,2014,188,2,Amphipoda,3
62,NH,Chapman,Control,2,6/28/2014,2014,189,2,Amphipoda,0
69,NH,Chapman,Control,3,6/28/2014,2014,189,2,Amphipoda,0
74,ME,Rachel Carson,Control,3,6/28/2014,2014,189,2,Amphipoda,0
77,NH,Chapman,Exclosure,3,6/28/2014,2014,189,2,Amphipoda,1
78,NH,Chapman,Exclosure,2,6/28/2014,2014,189,2,Amphipoda,0
82,ME,Rachel Carson,Exclosure,3,6/28/2014,2014,189,2,Amphipoda,0
150,ME,Rachel Carson,Control,2,6/28/2014,2014,189,2,Amphipoda,0
159,ME,Rachel Carson,Control,1,6/28/2014,2014,189,2,Amphipoda,0
164,ME,Rachel Carson,Exclosure,1,6/28/2014,2014,189,2,Amphipoda,0
165,ME,Rachel Carson,Exclosure,2,6/28/2014,2014,189,2,Amphipoda,0
284,NH,Chapman,Control,1,6/28/2014,2014,189,2,Amphipoda,0
285,NH,Chapman,Exclosure,1,6/28/2014,2014,189,2,Amphipoda,0
29,CT,Barn Island,Exclosure,1,6/30/2014,2014,191,2,Amphipoda,43
86,CT,Barn Island,Exclosure,3,6/30/2014,2014,191,2,Amphipoda,10
89,RI,Sachuest,Exclosure,3,6/30/2014,2014,191,2,Amphipoda,20
90,RI,Sachuest,Control,3,6/30/2014,2014,191,2,Amphipoda,3
94,CT,Barn Island,Control,3,6/30/2014,2014,191,2,Amphipoda,56
180,RI,Sachuest,Control,1,6/30/2014,2014,191,2,Amphipoda,42
181,RI,Sachuest,Control,2,6/30/2014,2014,191,2,Amphipoda,23
194,RI,Sachuest,Exclosure,1,6/30/2014,2014,191,2,Amphipoda,46
195,RI,Sachuest,Exclosure,2,6/30/2014,2014,191,2,Amphipoda,66
262,CT,Barn Island,Control,2,6/30/2014,2014,191,2,Amphipoda,55
264,CT,Barn Island,Control,1,6/30/2014,2014,191,2,Amphipoda,53
382,CT,Barn Island,Control,2,6/30/2014,2014,191,2,Amphipoda,30
91,NJ,Forsythe,Control,1,7/1/2014,2014,192,2,Amphipoda,0
96,NJ,Forsythe,Exclosure,3,7/1/2014,2014,192,2,Amphipoda,0
104,CT,Hammo,Exclosure,3,7/1/2014,2014,192,2,Amphipoda,2
105,NJ,Forsythe,Exclosure,2,7/1/2014,2014,192,2,Amphipoda,3
106,CT,Hammo,Control,3,7/1/2014,2014,192,2,Amphipoda,2
108,NJ,Forsythe,Control,3,7/1/2014,2014,192,2,Amphipoda,3
117,CT,Hammo,Control,1,7/1/2014,2014,192,2,Amphipoda,3
118,CT,Hammo,Control,2,7/1/2014,2014,192,2,Amphipoda,0
132,CT,Hammo,Exclosure,1,7/1/2014,2014,192,2,Amphipoda,0
133,CT,Hammo,Exclosure,2,7/1/2014,2014,192,2,Amphipoda,1
278,NJ,Forsythe,Control,2,7/1/2014,2014,192,2,Amphipoda,3
279,NJ,Forsythe,Exclosure,1,7/1/2014,2014,192,2,Amphipoda,1
3,ME,Asparagus,Control,1,7/30/2014,2014,221,3,Amphipoda,23
4,ME,Asparagus,Control,2,7/30/2014,2014,221,3,Amphipoda,6
14,ME,Asparagus,Exclosure,1,7/30/2014,2014,221,3,Amphipoda,3
15,ME,Asparagus,Exclosure,2,7/30/2014,2014,221,3,Amphipoda,8
37,ME,Bunny,Control,1,7/30/2014,2014,221,3,Amphipoda,5
38,ME,Bunny,Control,2,7/30/2014,2014,221,3,Amphipoda,3
49,ME,Bunny,Exclosure,1,7/30/2014,2014,221,3,Amphipoda,12
50,ME,Bunny,Exclosure,2,7/30/2014,2014,221,3,Amphipoda,3
110,ME,Bunny,Exclosure,3,7/30/2014,2014,221,3,Amphipoda,5
115,ME,Asparagus,Exclosure,3,7/30/2014,2014,221,3,Amphipoda,20
121,ME,Asparagus,Control,3,7/30/2014,2014,221,3,Amphipoda,6
124,ME,Bunny,Control,3,7/30/2014,2014,221,3,Amphipoda,0
64,NH,Chapman,Control,1,7/31/2014,2014,222,3,Amphipoda,11
65,NH,Chapman,Control,2,7/31/2014,2014,222,3,Amphipoda,8
79,NH,Chapman,Exclosure,1,7/31/2014,2014,222,3,Amphipoda,2
80,NH,Chapman,Exclosure,2,7/31/2014,2014,222,3,Amphipoda,2
125,NH,Chapman,Control,3,7/31/2014,2014,222,3,Amphipoda,1
130,ME,Rachel Carson,Control,3,7/31/2014,2014,222,3,Amphipoda,0
131,NH,Chapman,Exclosure,3,7/31/2014,2014,222,3,Amphipoda,0
134,ME,Rachel Carson,Exclosure,3,7/31/2014,2014,222,3,Amphipoda,0
152,ME,Rachel Carson,Control,2,7/31/2014,2014,222,3,Amphipoda,2
157,ME,Rachel Carson,Control,1,7/31/2014,2014,222,3,Amphipoda,9
166,ME,Rachel Carson,Exclosure,1,7/31/2014,2014,222,3,Amphipoda,6
167,ME,Rachel Carson,Exclosure,2,7/31/2014,2014,222,3,Amphipoda,1
24,CT,Barn Island,Control,1,8/4/2014,2014,226,3,Amphipoda,142
30,CT,Barn Island,Exclosure,1,8/4/2014,2014,226,3,Amphipoda,121
31,CT,Barn Island,Exclosure,2,8/4/2014,2014,226,3,Amphipoda,50
135,CT,Barn Island,Control,3,8/4/2014,2014,226,3,Amphipoda,226
140,CT,Barn Island,Exclosure,3,8/4/2014,2014,226,3,Amphipoda,93
141,RI,Sachuest,Control,3,8/4/2014,2014,226,3,Amphipoda,78
147,RI,Sachuest,Exclosure,3,8/4/2014,2014,226,3,Amphipoda,75
182,RI,Sachuest,Control,2,8/4/2014,2014,226,3,Amphipoda,83
184,RI,Sachuest,Control,1,8/4/2014,2014,226,3,Amphipoda,40
197,RI,Sachuest,Exclosure,1,8/4/2014,2014,226,3,Amphipoda,32
198,RI,Sachuest,Exclosure,2,8/4/2014,2014,226,3,Amphipoda,74
92,NJ,Forsythe,Control,1,8/5/2014,2014,227,3,Amphipoda,4
93,NJ,Forsythe,Control,2,8/5/2014,2014,227,3,Amphipoda,9
107,NJ,Forsythe,Exclosure,2,8/5/2014,2014,227,3,Amphipoda,2
119,CT,Hammo,Control,1,8/5/2014,2014,227,3,Amphipoda,13
120,CT,Hammo,Control,2,8/5/2014,2014,227,3,Amphipoda,14
122,CT,Hammo,Control,3,8/5/2014,2014,227,3,Amphipoda,173
123,CT,Hammo,Exclosure,1,8/5/2014,2014,227,3,Amphipoda,0
128,CT,Hammo,Exclosure,2,8/5/2014,2014,227,3,Amphipoda,0
129,CT,Hammo,Exclosure,3,8/5/2014,2014,227,3,Amphipoda,7
153,NJ,Forsythe,Control,3,8/5/2014,2014,227,3,Amphipoda,17
155,NJ,Forsythe,Exclosure,3,8/5/2014,2014,227,3,Amphipoda,1
271,NJ,Forsythe,Exclosure,1,8/5/2014,2014,227,3,Amphipoda,8
5,ME,Asparagus,Control,1,8/19/2014,2014,241,4,Amphipoda,5
6,ME,Asparagus,Control,2,8/19/2014,2014,241,4,Amphipoda,5
16,ME,Asparagus,Exclosure,1,8/19/2014,2014,241,4,Amphipoda,11
17,ME,Asparagus,Exclosure,2,8/19/2014,2014,241,4,Amphipoda,11
39,ME,Bunny,Control,1,8/19/2014,2014,241,4,Amphipoda,0
40,ME,Bunny,Control,2,8/19/2014,2014,241,4,Amphipoda,8
51,ME,Bunny,Exclosure,1,8/19/2014,2014,241,4,Amphipoda,7
52,ME,Bunny,Exclosure,2,8/19/2014,2014,241,4,Amphipoda,3
170,ME,Asparagus,Control,3,8/19/2014,2014,241,4,Amphipoda,30
175,ME,Asparagus,Exclosure,3,8/19/2014,2014,241,4,Amphipoda,10
178,ME,Bunny,Control,3,8/19/2014,2014,241,4,Amphipoda,1
183,ME,Bunny,Exclosure,3,8/19/2014,2014,241,4,Amphipoda,3
67,NH,Chapman,Control,1,8/20/2014,2014,242,4,Amphipoda,0
68,NH,Chapman,Control,2,8/20/2014,2014,242,4,Amphipoda,6
81,NH,Chapman,Exclosure,2,8/20/2014,2014,242,4,Amphipoda,13
154,ME,Rachel Carson,Control,2,8/20/2014,2014,242,4,Amphipoda,9
156,ME,Rachel Carson,Control,1,8/20/2014,2014,242,4,Amphipoda,24
168,ME,Rachel Carson,Exclosure,1,8/20/2014,2014,242,4,Amphipoda,11
169,ME,Rachel Carson,Exclosure,2,8/20/2014,2014,242,4,Amphipoda,27
187,NH,Chapman,Control,3,8/20/2014,2014,242,4,Amphipoda,10
193,NH,Chapman,Exclosure,3,8/20/2014,2014,242,4,Amphipoda,12
196,ME,Rachel Carson,Exclosure,3,8/20/2014,2014,242,4,Amphipoda,11
199,ME,Rachel Carson,Control,3,8/20/2014,2014,242,4,Amphipoda,31
283,NH,Chapman,Exclosure,1,8/20/2014,2014,242,4,Amphipoda,6
95,NJ,Forsythe,Control,2,8/25/2014,2014,247,4,Amphipoda,4
109,NJ,Forsythe,Exclosure,2,8/25/2014,2014,247,4,Amphipoda,6
202,NJ,Forsythe,Control,3,8/25/2014,2014,247,4,Amphipoda,19
205,NJ,Forsythe,Exclosure,3,8/25/2014,2014,247,4,Amphipoda,6
272,NJ,Forsythe,Exclosure,1,8/25/2014,2014,247,4,Amphipoda,4
25,CT,Barn Island,Control,2,8/26/2014,2014,248,4,Amphipoda,110
32,CT,Barn Island,Exclosure,2,8/26/2014,2014,248,4,Amphipoda,28
136,CT,Hammo,Control,1,8/26/2014,2014,248,4,Amphipoda,2
137,CT,Hammo,Control,2,8/26/2014,2014,248,4,Amphipoda,1
138,CT,Hammo,Exclosure,1,8/26/2014,2014,248,4,Amphipoda,1
139,CT,Hammo,Exclosure,2,8/26/2014,2014,248,4,Amphipoda,2
145,CT,Hammo,Control,3,8/26/2014,2014,248,4,Amphipoda,3
146,CT,Hammo,Exclosure,3,8/26/2014,2014,248,4,Amphipoda,4
209,CT,Barn Island,Control,3,8/26/2014,2014,248,4,Amphipoda,119
211,CT,Barn Island,Exclosure,3,8/26/2014,2014,248,4,Amphipoda,61
263,CT,Barn Island,Control,1,8/26/2014,2014,248,4,Amphipoda,250
185,RI,Sachuest,Control,1,8/27/2014,2014,249,4,Amphipoda,26
186,RI,Sachuest,Control,2,8/27/2014,2014,249,4,Amphipoda,28
200,RI,Sachuest,Exclosure,1,8/27/2014,2014,249,4,Amphipoda,14
201,RI,Sachuest,Exclosure,2,8/27/2014,2014,249,4,Amphipoda,10
214,RI,Sachuest,Control,3,8/27/2014,2014,249,4,Amphipoda,73
216,RI,Sachuest,Exclosure,3,8/27/2014,2014,249,4,Amphipoda,7
310,ME,Bunny,Control,1,5/18/2015,2015,148,1,Amphipoda,0
311,ME,Bunny,Control,2,5/18/2015,2015,148,1,Amphipoda,0
318,ME,Bunny,Control,1,5/18/2015,2015,148,1,Amphipoda,0
319,ME,Bunny,Control,2,5/18/2015,2015,148,1,Amphipoda,0
359,ME,Bunny,Control,3,5/18/2015,2015,148,1,Amphipoda,0
360,ME,Bunny,Control,3,5/18/2015,2015,148,1,Amphipoda,0
322,NH,Chapman,Control,1,5/21/2015,2015,151,1,Amphipoda,0
323,NH,Chapman,Control,2,5/21/2015,2015,151,1,Amphipoda,1
326,NH,Chapman,Control,1,5/21/2015,2015,151,1,Amphipoda,0
327,NH,Chapman,Control,2,5/21/2015,2015,151,1,Amphipoda,7
361,NH,Chapman,Control,3,5/21/2015,2015,151,1,Amphipoda,0
362,NH,Chapman,Control,3,5/21/2015,2015,151,1,Amphipoda,0
342,ME,Rachel Carson,Control,1,5/22/2015,2015,152,1,Amphipoda,0
343,ME,Rachel Carson,Control,2,5/22/2015,2015,152,1,Amphipoda,2
347,ME,Rachel Carson,Control,1,5/22/2015,2015,152,1,Amphipoda,0
348,ME,Rachel Carson,Control,2,5/22/2015,2015,152,1,Amphipoda,2
363,ME,Rachel Carson,Control,3,5/22/2015,2015,152,1,Amphipoda,1
364,ME,Rachel Carson,Control,3,5/22/2015,2015,152,1,Amphipoda,1
289,ME,Asparagus,Control,1,5/27/2015,2015,157,1,Amphipoda,3
290,ME,Asparagus,Control,2,5/27/2015,2015,157,1,Amphipoda,0
296,NH,Asparagus,Control,1,5/27/2015,2015,157,1,Amphipoda,0
297,ME,Asparagus,Control,2,5/27/2015,2015,157,1,Amphipoda,3
365,ME,Asparagus,Control,3,5/27/2015,2015,157,1,Amphipoda,3
366,ME,Asparagus,Control,3,5/27/2015,2015,157,1,Amphipoda,2
336,CT,Hammo,Control,1,6/3/2015,2015,164,1,Amphipoda,0
337,CT,Hammo,Control,2,6/3/2015,2015,164,1,Amphipoda,0
338,CT,Hammo,Control,2,6/3/2015,2015,164,1,Amphipoda,7
367,CT,Hammo,Control,3,6/3/2015,2015,164,1,Amphipoda,0
368,CT,Hammo,Control,3,6/3/2015,2015,164,1,Amphipoda,1
375,CT,Hammo,Control,1,6/3/2015,2015,164,1,Amphipoda,4
369,CT,Barn Island,Control,3,6/4/2015,2015,165,1,Amphipoda,104
370,CT,Barn Island,Control,3,6/4/2015,2015,165,1,Amphipoda,45
376,CT,Barn Island,Control,1,6/4/2015,2015,165,1,Amphipoda,55
377,CT,Barn Island,Control,2,6/4/2015,2015,165,1,Amphipoda,67
378,CT,Barn Island,Control,1,6/4/2015,2015,165,1,Amphipoda,70
379,CT,Barn Island,Control,2,6/4/2015,2015,165,1,Amphipoda,59
351,RI,Sachuest,Control,1,6/5/2015,2015,166,1,Amphipoda,12
352,RI,Sachuest,Control,2,6/5/2015,2015,166,1,Amphipoda,12
355,RI,Sachuest,Control,1,6/5/2015,2015,166,1,Amphipoda,0
356,RI,Sachuest,Control,2,6/5/2015,2015,166,1,Amphipoda,5
371,RI,Sachuest,Control,3,6/5/2015,2015,166,1,Amphipoda,21
372,RI,Sachuest,Control,3,6/5/2015,2015,166,1,Amphipoda,0
329,NJ,Forsythe,Control,1,6/10/2015,2015,171,1,Amphipoda,2
330,NJ,Forsythe,Control,2,6/10/2015,2015,171,1,Amphipoda,4
331,NJ,Forsythe,Control,1,6/10/2015,2015,171,1,Amphipoda,0
332,NJ,Forsythe,Control,2,6/10/2015,2015,171,1,Amphipoda,5
373,NJ,Forsythe,Control,3,6/10/2015,2015,171,1,Amphipoda,0
374,NJ,Forsythe,Control,3,6/10/2015,2015,171,1,Amphipoda,0
53,NH,Chapman,Exclosure,3,6/24/2015,2015,185,2,Amphipoda,57
70,NH,Chapman,Control,1,6/24/2015,2015,185,2,Amphipoda,25
71,NH,Chapman,Control,2,6/24/2015,2015,185,2,Amphipoda,37
83,NH,Chapman,Exclosure,2,6/24/2015,2015,185,2,Amphipoda,115
151,ME,Rachel Carson,Control,1,6/24/2015,2015,185,2,Amphipoda,7
158,ME,Rachel Carson,Control,2,6/24/2015,2015,185,2,Amphipoda,22
171,ME,Rachel Carson,Exclosure,1,6/24/2015,2015,185,2,Amphipoda,7
172,ME,Rachel Carson,Exclosure,2,6/24/2015,2015,185,2,Amphipoda,14
215,NH,Chapman,Exclosure,1,6/24/2015,2015,185,2,Amphipoda,34
217,NH,Chapman,Control,3,6/24/2015,2015,185,2,Amphipoda,49
223,ME,Rachel Carson,Control,3,6/24/2015,2015,185,2,Amphipoda,9
224,ME,Rachel Carson,Exclosure,3,6/24/2015,2015,185,2,Amphipoda,18
7,ME,Asparagus,Control,1,6/25/2015,2015,186,2,Amphipoda,12
8,ME,Asparagus,Control,2,6/25/2015,2015,186,2,Amphipoda,27
18,ME,Asparagus,Exclosure,1,6/25/2015,2015,186,2,Amphipoda,24
19,ME,Asparagus,Exclosure,2,6/25/2015,2015,186,2,Amphipoda,7
41,ME,Bunny,Control,1,6/25/2015,2015,186,2,Amphipoda,2
42,ME,Bunny,Control,2,6/25/2015,2015,186,2,Amphipoda,0
54,ME,Bunny,Exclosure,1,6/25/2015,2015,186,2,Amphipoda,3
55,ME,Bunny,Exclosure,2,6/25/2015,2015,186,2,Amphipoda,1
218,ME,Asparagus,Control,3,6/25/2015,2015,186,2,Amphipoda,21
219,ME,Asparagus,Exclosure,3,6/25/2015,2015,186,2,Amphipoda,113
220,ME,Bunny,Control,3,6/25/2015,2015,186,2,Amphipoda,0
221,ME,Bunny,Exclosure,3,6/25/2015,2015,186,2,Amphipoda,0
179,RI,Sachuest,Control,1,6/29/2015,2015,190,2,Amphipoda,4
188,RI,Sachuest,Control,2,6/29/2015,2015,190,2,Amphipoda,8
203,RI,Sachuest,Exclosure,1,6/29/2015,2015,190,2,Amphipoda,42
204,RI,Sachuest,Exclosure,2,6/29/2015,2015,190,2,Amphipoda,19
222,RI,Sachuest,Exclosure,3,6/29/2015,2015,190,2,Amphipoda,27
225,RI,Sachuest,Control,3,6/29/2015,2015,190,2,Amphipoda,17
226,CT,Barn Island,Exclosure,3,6/29/2015,2015,190,2,Amphipoda,309
227,CT,Barn Island,Control,3,6/29/2015,2015,190,2,Amphipoda,181
248,CT,Barn Island,Exclosure,2,6/29/2015,2015,190,2,Amphipoda,207
254,CT,Barn Island,Exclosure,1,6/29/2015,2015,190,2,Amphipoda,156
256,CT,Barn Island,Control,1,6/29/2015,2015,190,2,Amphipoda,211
257,CT,Barn Island,Control,2,6/29/2015,2015,190,2,Amphipoda,229
98,NJ,Forsythe,Control,1,6/30/2015,2015,191,2,Amphipoda,3
99,NJ,Forsythe,Control,2,6/30/2015,2015,191,2,Amphipoda,15
111,NJ,Forsythe,Exclosure,1,6/30/2015,2015,191,2,Amphipoda,1
112,NJ,Forsythe,Exclosure,2,6/30/2015,2015,191,2,Amphipoda,1
116,CT,Hammo,Control,1,6/30/2015,2015,191,2,Amphipoda,4
142,CT,Hammo,Control,2,6/30/2015,2015,191,2,Amphipoda,18
228,CT,Hammo,Control,3,6/30/2015,2015,191,2,Amphipoda,5
229,CT,Hammo,Exclosure,3,6/30/2015,2015,191,2,Amphipoda,42
230,NJ,Forsythe,Exclosure,3,6/30/2015,2015,191,2,Amphipoda,0
231,NJ,Forsythe,Control,3,6/30/2015,2015,191,2,Amphipoda,0
241,CT,Hammo,Exclosure,1,6/30/2015,2015,191,2,Amphipoda,19
245,CT,Hammo,Exclosure,2,6/30/2015,2015,191,2,Amphipoda,24
72,NH,Chapman,Control,1,7/21/2015,2015,212,3,Amphipoda,17
73,NH,Chapman,Control,2,7/21/2015,2015,212,3,Amphipoda,24
84,NH,Chapman,Exclosure,1,7/21/2015,2015,212,3,Amphipoda,38
85,NH,Chapman,Exclosure,2,7/21/2015,2015,212,3,Amphipoda,80
149,ME,Rachel Carson,Control,1,7/21/2015,2015,212,3,Amphipoda,34
160,ME,Rachel Carson,Control,2,7/21/2015,2015,212,3,Amphipoda,28
173,ME,Rachel Carson,Exclosure,1,7/21/2015,2015,212,3,Amphipoda,28
174,ME,Rachel Carson,Exclosure,2,7/21/2015,2015,212,3,Amphipoda,27
232,NH,Chapman,Control,3,7/21/2015,2015,212,3,Amphipoda,21
233,NH,Chapman,Exclosure,3,7/21/2015,2015,212,3,Amphipoda,18
234,ME,Rachel Carson,Exclosure,3,7/21/2015,2015,212,3,Amphipoda,23
235,ME,Rachel Carson,Control,3,7/21/2015,2015,212,3,Amphipoda,44
9,ME,Asparagus,Control,1,7/22/2015,2015,213,3,Amphipoda,6
10,ME,Asparagus,Control,2,7/22/2015,2015,213,3,Amphipoda,50
20,ME,Asparagus,Exclosure,1,7/22/2015,2015,213,3,Amphipoda,42
21,ME,Asparagus,Exclosure,2,7/22/2015,2015,213,3,Amphipoda,29
43,ME,Bunny,Control,1,7/22/2015,2015,213,3,Amphipoda,2
44,ME,Bunny,Control,2,7/22/2015,2015,213,3,Amphipoda,3
56,ME,Bunny,Exclosure,1,7/22/2015,2015,213,3,Amphipoda,13
